Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS5490RES200mN1626800E722000,1,CRS5490RES1000mN1626000E722000,0,CRS5490RES2000mN1626000E722000,1020384,1,0.2,0,0.3,0.1,13629.4,34.2,0.1,0.4,0,0,0.1,0.3,0.1,0,0,0,0.1,0.1,0,0.2,0.2,0.2,0.2,0,0,0.3,0.5,97222
CRS5490RES200mN1626800E722600,1,CRS5490RES1000mN1626000E722000,0,CRS5490RES2000mN1626000E722000,1020384,2,0.4,0,0.6,0.2,27258.7,68.4,0.1,0.9,0,0,0.3,0.5,0.2,0,0.1,0,0.1,0.2,0,0.4,0.5,0.3,0.3,0.1,0,0.5,1,97222
CRS5490RES200mN1626800E724000,0,CRS5490RES1000mN1626000E724000,0,CRS5490RES2000mN1626000E724000,1020388,34,3,2,9,2,952661,1086.7,0,11,0,0,4,6,1,0,3,0,4,3,3,4,7,3,7,0,0,1,11,97222
CRS5490RES200mN1626800E724200,0,CRS5490RES1000mN1626000E724000,0,CRS5490RES2000mN1626000E724000,1020394,49,1,1,16,1,1790391.5,2173,0,19,0,0,7,12,0,0,1,1,2,3,5,3,10,17,6,1,0,0,19,97222
CRS5490RES200mN1626800E724400,1,CRS5490RES1000mN1626000E724000,0,CRS5490RES2000mN1626000E724000,1020386,8,1.1,0.6,2.9,0.6,264012.7,338.2,0.3,3.1,0,0.1,1.7,1.5,0.1,0,0.3,0.1,0.4,1.1,0.4,0.7,1.3,1.1,2.6,0,0,0.1,3.4,97222
CRS5490RES200mN1627000E695400,0,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020254,28.5,5,0,2,4,456809.9,912,11,3,0,3,0,11,0,9,2,0,0,5.5,2,5,7,4,2,1,0,6,14,97204
CRS5490RES200mN1627000E695600,1,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020253,24,3.8,0.8,5.3,1.5,529547.5,800,2.3,8,0,2.3,4.2,3.4,0.4,1.9,0.4,0.4,1.5,2.6,1.9,1.5,4.6,4.6,4.6,1.9,0,1.9,10.3,97204
CRS5490RES200mN1627000E695800,0,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020258,122,17,8,34,7,1941382.8,4641.1,0,47,0,0,46,0,1,0,1,1,3,12,7,11,36,12,27,12,0,24,47,97204
CRS5490RES200mN1627000E696000,1,CRS5490RES1000mN1627000E696000,0,CRS5490RES1000mN1627000E696000,1020267,10,1.5,0.3,4.1,0.9,265801.9,476.5,0.6,4.1,0,0,2.3,2.4,0,0,0,0,0,0.9,0.9,0.9,2.3,1.8,2,1.2,0,0.3,4.7,97204
CRS5490RES200mN1627000E697000,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,9,0.9,0.3,2.1,0.5,237680.2,335.9,0.8,2.6,0,0.2,0.5,2.7,0,0,0.5,0.3,1.1,0.8,0.9,1.1,1.8,1.5,0.9,0.1,0,0.8,3.4,97204
CRS5490RES200mN1627000E697200,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,20,2,0.7,4.7,1,528178.3,746.4,1.7,5.8,0,0.4,1,6.1,0,0,1,0.7,2.4,1.7,2,2.4,4.1,3.4,2,0.3,0,1.7,7.5,97204
CRS5490RES200mN1627000E697400,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,16,1.6,0.5,3.8,0.8,422542.7,597.2,1.4,4.6,0,0.3,0.8,4.9,0,0,0.8,0.5,1.9,1.4,1.6,1.9,3.3,2.7,1.6,0.3,0,1.4,6,97204
CRS5490RES200mN1627000E697800,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,8,0.8,0.3,1.9,0.4,211271.3,298.6,0.7,2.3,0,0.1,0.4,2.5,0,0,0.4,0.3,0.9,0.7,0.8,1,1.6,1.4,0.8,0.1,0,0.7,3,97204
CRS5490RES200mN1627000E698000,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,1,0.2,0.1,0.4,0,23545.4,43.9,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.4,0,0,0.1,0.5,97204
CRS5490RES200mN1627000E698200,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,6,1.3,0.3,2.1,0.1,141272.4,263.3,0.2,2.5,0.1,0.5,1.2,0.9,0,0,0.1,0,0.2,0.2,0.3,0.3,1.1,1,2.6,0.2,0,0.5,2.7,9720497233
CRS5490RES200mN1627000E698400,0,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,1020273,43,4,2,12,2,932414.4,1505,2,15,0,1,9,7,0,0,0,1,1,4,6,1,4,11,12,3,0,2,17,97233
CRS5490RES200mN1627000E698600,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,18,3.8,0.9,6.3,0.3,423817.3,789.9,0.6,7.6,0.3,1.6,3.5,2.8,0,0,0.3,0,0.6,0.6,1,1,3.2,2.8,7.9,0.6,0,1.6,8.2,97233
CRS5490RES200mN1627000E698800,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,1,0.2,0.1,0.4,0,23545.4,43.9,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.4,0,0,0.1,0.5,97233
CRS5490RES200mN1627000E699000,1,CRS5490RES1000mN1627000E699000,1,CRS5490RES2000mN1626000E698000,398768,5,1.1,0.3,1.8,0.1,117727,219.4,0.2,2.1,0.1,0.4,1,0.8,0,0,0.1,0,0.2,0.2,0.2,0.2,0.9,0.8,2.2,0.2,0,0.4,2.3,97233
CRS5490RES200mN1627000E699200,1,CRS5490RES1000mN1627000E699000,1,CRS5490RES2000mN1626000E698000,398768,10,2.1,0.5,3.5,0.2,235454.1,438.9,0.4,4.2,0.2,0.9,1.9,1.6,0,0,0.2,0,0.3,0.3,0.5,0.5,1.8,1.6,4.4,0.4,0,0.9,4.6,97233
CRS5490RES200mN1627000E700800,1,CRS5490RES1000mN1627000E700000,1,CRS5490RES2000mN1626000E700000,398779,5,0.9,0.2,1.3,0.4,97487.6,171.2,0,2.1,0.1,0.3,0.7,1,0,0,0.2,0.1,0.2,0.3,0.3,0.5,0.9,0.8,1.2,0.5,0,0.7,2.1,97233
CRS5490RES200mN1627000E701000,1,CRS5490RES1000mN1627000E701000,1,CRS5490RES2000mN1626000E700000,398779,3,0.5,0.1,0.8,0.2,58492.5,102.7,0,1.3,0.1,0.2,0.4,0.6,0,0,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.5,0.7,0.3,0,0.4,1.3,97233
CRS5490RES200mN1627000E711200,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,1,0.2,0,0.3,0.1,15741.7,39.4,0,0.5,0,0.1,0.1,0.3,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0.2,0.5,97212
CRS5490RES200mN1627000E711400,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,10,1.9,0.3,2.7,1.1,157416.6,393.8,0.2,4.4,0,0.9,0.9,2.5,0.3,0,0.2,0.1,0.4,0.7,0.7,1.3,2.1,2.1,1.7,0.5,0.2,2.1,4.6,97212
CRS5490RES200mN1627000E711600,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,15,2.9,0.5,4.1,1.6,236124.9,590.7,0.2,6.6,0,1.3,1.4,3.7,0.4,0,0.4,0.2,0.6,1,1.1,2,3.1,3.1,2.5,0.7,0.3,3.1,6.8,97212
CRS5490RES200mN1627000E711800,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,10,1.9,0.3,2.7,1.1,157416.6,393.8,0.2,4.4,0,0.9,0.9,2.5,0.3,0,0.2,0.1,0.4,0.7,0.7,1.3,2.1,2.1,1.7,0.5,0.2,2.1,4.6,97212
CRS5490RES200mN1627000E712400,1,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020301,21,2.5,0.8,5.5,1.4,371472.6,737.2,1.2,7.3,0.1,1.4,1.7,5,0.3,0,0.5,0.4,1.3,2,1.1,2.1,4.2,4.1,3.2,2.1,0,3.4,8.5,97212
CRS5490RES200mN1627000E712600,1,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020301,2,0.2,0.1,0.5,0.1,35378.3,70.2,0.1,0.7,0,0.1,0.2,0.5,0,0,0.1,0,0.1,0.2,0.1,0.2,0.4,0.4,0.3,0.2,0,0.3,0.8,97212
CRS5490RES200mN1627000E712800,1,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020301,14,1.7,0.6,3.6,0.9,247648.4,491.5,0.8,4.9,0.1,0.9,1.1,3.4,0.2,0,0.4,0.3,0.8,1.3,0.7,1.4,2.8,2.7,2.2,1.4,0,2.2,5.7,97212
CRS5490RES200mN1627000E713000,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,15,3.3,0.3,5,1.4,279775.9,610,1.3,6.1,0.5,1,2.7,2.9,0.3,0,0.4,0.7,0.6,1.2,0.2,1.4,2.5,3.6,3.4,1,0,2.4,7.4,97212
CRS5490RES200mN1627000E713200,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,15,3.3,0.3,5,1.4,279775.9,610,1.3,6.1,0.5,1,2.7,2.9,0.3,0,0.4,0.7,0.6,1.2,0.2,1.4,2.5,3.6,3.4,1,0,2.4,7.4,97212
CRS5490RES200mN1627000E713400,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,12,2.6,0.3,4,1.1,223820.7,488,1.1,4.9,0.4,0.8,2.2,2.3,0.3,0,0.3,0.6,0.5,0.9,0.2,1.1,2,2.9,2.7,0.8,0,1.9,6,97212
CRS5490RES200mN1627000E714000,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020336,60,7,3,4,10,897709.3,1881.3,18,7,1,1,1,4,18,0,6,1,8,6,5,17,8,4,4,1,0,11,25,97212
CRS5490RES200mN1627000E714200,1,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020327,1,0.2,0,0.3,0,21963.6,41.7,0,0.4,0,0.1,0.1,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0,0.1,0.4,97212
CRS5490RES200mN1627000E714400,1,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020327,20,3.7,0.6,6.2,0.9,439272.4,834.1,0.9,7.9,0.1,1.2,2.5,4.8,0.2,0,0.5,0.2,1.3,1.2,1.5,2.8,5.9,2.9,1.8,1.9,0,1.7,8.8,97212
CRS5490RES200mN1627000E714600,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020338,110,21,4,13,24,1796762.8,3070,35,15,1,4,4,40,1,32,6,2,18,16,5,16,21,6,12,8,0,22,50,97212
CRS5490RES200mN1627000E714800,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020339,121,19,4,10,25,1806429.2,3914.1,37,16,3,1,10,36,3,29,5,1,11,20,16,11,34,10,8,5,0,23,53,97212
CRS5490RES200mN1627000E715000,0,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020347,97,20,5,32,7,1539735,3376.1,8,36,4,14,11,13,2,0,3,1,1,4,6,8,25,12,18,19,0,21,44,97212
CRS5490RES200mN1627000E715200,1,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020340,25,4.4,0.4,7.3,2.5,572534.1,1187.6,0.6,11.3,0.2,2.3,4.4,3.7,1.3,0,1,0.2,0.6,2.1,1.7,1.4,6.7,4.6,5.2,1.5,0,2.7,11.9,97212
CRS5490RES200mN1627000E715400,0,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020343,40,2,1,9,1,822824.8,1425,2,11,0,0,3,10,0,0,1,3,4,2,5,5,8,6,4,2,0,3,13,97212
CRS5490RES200mN1627000E715600,0,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020341,22,4,0,10,1,524328,1077,1,11,0,2,2,8,0,0,0,0,1,0,0,4,0,11,3,3,0,2,12,97212
CRS5490RES200mN1627000E715800,1,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020340,12,2.1,0.2,3.5,1.2,274816.3,570.1,0.3,5.4,0.1,1.1,2.1,1.8,0.6,0,0.5,0.1,0.3,1,0.8,0.7,3.2,2.2,2.5,0.7,0,1.3,5.7,97212
CRS5490RES200mN1627000E716000,0,CRS5490RES1000mN1627000E716000,0,CRS5490RES1000mN1627000E716000,1020350,33,3,1,8,0,654563.3,1275,0,12,0,3,3,6,0,0,1,2,1,1,3,6,7,4,2,6,0,5,12,97212
CRS5490RES200mN1627000E717000,1,CRS5490RES1000mN1627000E717000,0,CRS5490RES1000mN1627000E717000,1020362,8,1.9,0,2.8,0.8,164385,360,0.4,3.7,0.3,0.7,0.6,2.4,0.1,0,0.2,0.1,0.4,0.7,0.5,0.7,2.2,1.5,1,0.7,0,1.3,4.1,97212
CRS5490RES200mN1627000E717200,1,CRS5490RES1000mN1627000E717000,0,CRS5490RES1000mN1627000E717000,1020362,16,3.9,0.1,5.5,1.6,328770,720,0.9,7.4,0.6,1.5,1.2,4.8,0.2,0,0.3,0.3,0.8,1.4,1.1,1.3,4.4,2.9,2.1,1.4,0,2.6,8.3,9721297230
CRS5490RES200mN1627000E717400,1,CRS5490RES1000mN1627000E717000,0,CRS5490RES1000mN1627000E717000,1020362,11,2.6,0.1,3.8,1.1,226029.4,495,0.6,5.1,0.4,1,0.8,3.4,0.1,0,0.2,0.2,0.6,1,0.8,0.9,3,2,1.4,0.9,0,1.8,5.7,9723097212
CRS5490RES200mN1627000E717600,1,CRS5490RES1000mN1627000E717000,0,CRS5490RES1000mN1627000E717000,1020362,12,2.9,0.1,4.1,1.2,246577.5,540,0.7,5.5,0.4,1.1,0.9,3.7,0.1,0,0.2,0.2,0.6,1.1,0.8,1,3.3,2.2,1.6,1,0,1.9,6.2,97230
CRS5490RES200mN1627000E717800,0,CRS5490RES1000mN1627000E717000,0,CRS5490RES1000mN1627000E717000,1020365,26,9,0,4,4,393206.7,910.3,3,13,0,0,1,2,13,0,0,0,1,1,2,5,6,8,1,2,0,7,16,97230
CRS5490RES200mN1627000E718400,1,CRS5490RES1000mN1627000E718000,0,CRS5490RES2000mN1626000E718000,1020368,2,0.4,0,0.5,0.1,37471.6,82.5,0.1,0.8,0,0.2,0.3,0.4,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.5,0.4,0.2,0,0.3,0.9,97230
CRS5490RES200mN1627000E718600,1,CRS5490RES1000mN1627000E718000,0,CRS5490RES2000mN1626000E718000,1020368,3,0.5,0.1,0.8,0.2,56207.4,123.8,0.2,1.2,0,0.2,0.5,0.6,0.1,0,0,0,0.1,0.2,0.3,0.4,0.3,0.8,0.6,0.3,0,0.4,1.4,97230
CRS5490RES200mN1627000E719000,1,CRS5490RES1000mN1627000E719000,1,CRS5490RES2000mN1626000E718000,398811,5,1,0,1.6,0.5,118723.6,210,0.7,1.7,0,0.5,0.2,1.6,0.1,0,0,0.2,0.4,0.4,0.2,0.7,1.3,0.7,0.6,0.4,0.1,0.5,2.4,97230
CRS5490RES200mN1627000E719200,1,CRS5490RES1000mN1627000E719000,1,CRS5490RES2000mN1626000E718000,398811,5,1,0,1.6,0.5,118723.6,210,0.7,1.7,0,0.5,0.2,1.6,0.1,0,0,0.2,0.4,0.4,0.2,0.7,1.3,0.7,0.6,0.4,0.1,0.5,2.4,97230
CRS5490RES200mN1627000E721000,1,CRS5490RES1000mN1627000E721000,1,CRS5490RES2000mN1626000E720000,398831,1,0.1,0.1,0.3,0,17163.6,35.6,0,0.4,0,0,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0,0.1,0.4,97230
CRS5490RES200mN1627000E722400,1,CRS5490RES1000mN1627000E722000,1,CRS5490RES2000mN1626000E722000,398829,6,1.3,0.2,2.2,0.3,88503.1,178.7,0.2,2.7,0.2,0.3,1.1,1.3,0,0,0.1,0.1,0.5,0.4,0.6,0.6,1.4,1.1,1.2,0,0,1.2,2.9,97222
CRS5490RES200mN1627000E724200,1,CRS5490RES1000mN1627000E724000,1,CRS5490RES2000mN1626000E724000,398846,1,0.1,0,0.4,0.1,22758.8,39.8,0.1,0.3,0,0,0.1,0.3,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.1,0,0,0.1,0.4,97222
CRS5490RES200mN1627200E695400,0,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020256,41,18,0,7,5,856162.4,1983.4,8,20,2,4,10,11,1,3,1,1,3,1,3,2,5,10,8,7,0,6,28,97204
CRS5490RES200mN1627200E695600,0,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020261,146,41,6,15,13,2378924.6,4419,42,34,5,12,35,24,0,32,3,1,6,10,9,16,26,24,34,16,1,26,76,97204
CRS5490RES200mN1627200E695800,0,CRS5490RES1000mN1627000E695000,0,CRS5490RES1000mN1627000E695000,1020257,85,5,4,15,3,2076281.9,2886,11,17,1,0,7,20,0,0,3,1,2,8,7,14,14,15,16,4,1,5,28,97204
CRS5490RES200mN1627200E696000,0,CRS5490RES1000mN1627000E696000,0,CRS5490RES1000mN1627000E696000,1020270,155,25,6,32,16,3333551.9,5897.1,37,30,0,0,14,51,2,0,3,2,7,13,10,23,33,27,32,5,0,11,67,97204
CRS5490RES200mN1627200E696200,1,CRS5490RES1000mN1627000E696000,0,CRS5490RES1000mN1627000E696000,1020267,6,0.9,0.2,2.5,0.5,159481.1,285.9,0.3,2.5,0,0,1.4,1.4,0,0,0,0,0,0.5,0.5,0.5,1.4,1.1,1.3,0.7,0,0.2,2.8,97204
CRS5490RES200mN1627200E696400,1,CRS5490RES1000mN1627000E696000,0,CRS5490RES1000mN1627000E696000,1020267,1,0.1,0,0.4,0.1,26580.2,47.6,0.1,0.4,0,0,0.2,0.3,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0,0.5,97204
CRS5490RES200mN1627200E697200,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,2,0.2,0.1,0.5,0.1,52817.8,74.6,0.1,0.6,0,0,0.1,0.6,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0,0,0.2,0.7,97204
CRS5490RES200mN1627200E697400,1,CRS5490RES1000mN1627000E697000,0,CRS5490RES1000mN1627000E697000,1020262,4,0.4,0.1,0.9,0.2,105635.7,149.3,0.3,1.2,0,0.1,0.2,1.2,0,0,0.2,0.1,0.5,0.3,0.4,0.5,0.8,0.7,0.4,0.1,0,0.3,1.5,97204
CRS5490RES200mN1627200E698400,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,7,1.5,0.4,2.5,0.1,164817.8,307.2,0.2,3,0.1,0.6,1.4,1.1,0,0,0.1,0,0.2,0.2,0.4,0.4,1.2,1.1,3.1,0.3,0,0.6,3.2,9723397204
CRS5490RES200mN1627200E698600,1,CRS5490RES1000mN1627000E698000,1,CRS5490RES2000mN1626000E698000,398768,1,0.2,0.1,0.4,0,23545.4,43.9,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.4,0,0,0.1,0.5,9723397204
CRS5490RES200mN1627200E700200,1,CRS5490RES1000mN1627000E700000,1,CRS5490RES2000mN1626000E700000,398779,1,0.2,0,0.3,0.1,19497.5,34.2,0,0.4,0,0.1,0.1,0.2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0.1,0.4,97233
CRS5490RES200mN1627200E700400,1,CRS5490RES1000mN1627000E700000,1,CRS5490RES2000mN1626000E700000,398779,3,0.5,0.1,0.8,0.2,58492.5,102.7,0,1.3,0.1,0.2,0.4,0.6,0,0,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.5,0.7,0.3,0,0.4,1.3,97233
CRS5490RES200mN1627200E710200,1,CRS5490RES1000mN1627000E710000,1,CRS5490RES8000mN1624000E704000,398784,4,0.8,0.1,1.1,0.4,62966.6,157.5,0.1,1.7,0,0.3,0.4,1,0.1,0,0.1,0,0.2,0.3,0.3,0.5,0.8,0.8,0.7,0.2,0.1,0.8,1.8,97212
CRS5490RES200mN1627200E711200,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,2,0.4,0.1,0.5,0.2,31483.3,78.8,0,0.9,0,0.2,0.2,0.5,0,0,0.1,0,0.1,0.1,0.2,0.3,0.4,0.4,0.3,0.1,0,0.4,0.9,97212
CRS5490RES200mN1627200E711400,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,10,1.9,0.3,2.7,1.1,157416.6,393.8,0.2,4.4,0,0.9,0.9,2.5,0.3,0,0.2,0.1,0.4,0.7,0.7,1.3,2.1,2.1,1.7,0.5,0.2,2.1,4.6,97212
CRS5490RES200mN1627200E711600,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,10,1.9,0.3,2.7,1.1,157416.6,393.8,0.2,4.4,0,0.9,0.9,2.5,0.3,0,0.2,0.1,0.4,0.7,0.7,1.3,2.1,2.1,1.7,0.5,0.2,2.1,4.6,97212
CRS5490RES200mN1627200E711800,1,CRS5490RES1000mN1627000E711000,1,CRS5490RES8000mN1624000E704000,398784,27,5.2,0.9,7.4,2.9,425024.8,1063.3,0.4,11.9,0,2.4,2.5,6.7,0.7,0,0.7,0.3,1.1,1.8,2,3.6,5.6,5.6,4.5,1.3,0.5,5.6,12.3,97212
CRS5490RES200mN1627200E712200,1,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020301,7,0.8,0.3,1.8,0.5,123824.2,245.7,0.4,2.4,0,0.5,0.5,1.7,0.1,0,0.2,0.1,0.4,0.6,0.4,0.7,1.4,1.4,1.1,0.7,0,1.1,2.8,97212
CRS5490RES200mN1627200E712400,0,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020305,24,7,0,10,2,388238.1,1048,0,14,0,2,5,7,0,0,0,0,0,0,1,2,3,10,3,4,1,7,14,97212
CRS5490RES200mN1627200E712600,0,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020302,25,5,1,9,1,466497.6,1131,2,10,0,2,6,4,0,0,0,0,2,2,0,3,4,7,5,2,0,5,12,97212
CRS5490RES200mN1627200E712800,0,CRS5490RES1000mN1627000E712000,0,CRS5490RES1000mN1627000E712000,1020306,26,8,0,10,5,470328.5,1372.2,1,14,1,2,6,5,1,0,1,1,0,2,3,5,3,3,5,3,0,5,15,97212
CRS5490RES200mN1627200E713000,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,21,4.6,0.4,7,1.9,391686.3,854,1.9,8.5,0.7,1.3,3.8,4.1,0.5,0,0.6,1,0.9,1.6,0.3,1.9,3.5,5,4.7,1.5,0,3.4,10.4,97212
CRS5490RES200mN1627200E713200,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,1,0.2,0,0.3,0.1,18651.7,40.7,0.1,0.4,0,0.1,0.2,0.2,0,0,0,0.1,0,0.1,0,0.1,0.2,0.2,0.2,0.1,0,0.2,0.5,97212
CRS5490RES200mN1627200E713400,1,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020311,7,1.5,0.1,2.3,0.6,130562.1,284.7,0.6,2.9,0.2,0.4,1.3,1.4,0.2,0,0.2,0.3,0.3,0.5,0.1,0.6,1.2,1.7,1.6,0.5,0,1.1,3.5,97212
CRS5490RES200mN1627200E713600,0,CRS5490RES1000mN1627000E713000,0,CRS5490RES1000mN1627000E713000,1020316,71.5,14,4,13,8,1200218.5,2548.3,9,23,0,1,0,1,30,0,6,3,4,5.5,5,12,12,5,12,0,7,11,32,97212
CRS5490RES200mN1627200E714000,1,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020327,19,3.5,0.6,5.9,0.9,417308.8,792.4,0.9,7.5,0.1,1.2,2.4,4.6,0.1,0,0.4,0.1,1.2,1.2,1.5,2.6,5.6,2.8,1.8,1.8,0,1.6,8.4,97212
CRS5490RES200mN1627200E714200,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020331,25,5,0,9,4,536429.1,1114.6,0,14,3,3,3,2,3,0,1,1,0,1,2,4,3,3,7,3,0,1,14,97212
CRS5490RES200mN1627200E714400,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020328,22,3,0,2,4,371238.6,870,0,11,3,5,0,3,0,0,0,1,2,3,2,3,7,2,1,1,0,3,11,97212
CRS5490RES200mN1627200E714600,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020334,53,13,2,10,6,1067465.2,2130.7,11,14,3,10,5,6,1,0,1,0,5,5,1,7,11,7,12,4,0,7,25,97212
CRS5490RES200mN1627200E714800,0,CRS5490RES1000mN1627000E714000,0,CRS5490RES1000mN1627000E714000,1020337,62,14,1,12,7,972511.9,2469.2,17,14,0,2,19,9,1,4,1,2,5,8,4,4,15,9,11,3,0,15,31,97212
CRS5490RES200mN1627200E715000,1,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020340,9,1.6,0.1,2.6,0.9,206112.3,427.5,0.2,4.1,0.1,0.8,1.6,1.3,0.5,0,0.4,0.1,0.2,0.7,0.6,0.5,2.4,1.7,1.9,0.5,0,1,4.3,97212
CRS5490RES200mN1627200E715200,0,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020345,88,7,4,10,13,1464877.1,2528,18,15,0,15,0,18,0,15,4,2,7,16,7,11,18,12,9,2,0,13,33,97212
CRS5490RES200mN1627200E715400,1,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020340,16,2.8,0.3,4.7,1.6,366421.8,760.1,0.4,7.2,0.1,1.5,2.8,2.4,0.8,0,0.7,0.1,0.4,1.3,1.1,0.9,4.3,2.9,3.4,0.9,0,1.7,7.6,97212
CRS5490RES200mN1627200E715600,0,CRS5490RES1000mN1627000E715000,0,CRS5490RES1000mN1627000E715000,1020348,355,52,12,14,55,5464019.1,10441.4,134,16,0,0,115,34,1,133,10,14,33,50,29,57,75,57,26,4,0,61,150,97212
CRS5490RES200mN1627200E716000,1,CRS5490RES1000mN1627000E716000,0,CRS5490RES1000mN1627000E716000,1020349,21,5.4,0.3,9.1,2.3,421491.3,971.1,0.6,11,0.3,3.1,2,5.9,0.3,0,0.3,0.3,0.3,1.1,1.7,2.3,2.5,4,6.2,2.3,0,4,11.6,97212
